x,y
180243.1579,331064.9289
179522.6901,330947.7725
180495.3216,331963.128
179756.8421,330615.8294
180243.1579,330615.8294
181107.7193,332802.7488
178892.2807,330557.2512
179468.655,331240.6635
180531.345,332119.3365
179756.8421,330986.8246
180243.1579,330986.8246
179108.4211,330518.1991
180891.5789,332841.8009
179972.9825,331963.128
179972.9825,331396.872
180027.0175,331963.128
180027.0175,331396.872
179252.5146,330322.9384
179468.655,330479.1469
179756.8421,330264.3602
180243.1579,331455.4502
179756.8421,331904.5498
180243.1579,331904.5498
179756.8421,331455.4502
179198.4795,329971.4692
179756.8421,330732.9858
179468.655,330401.0427
180603.3918,331943.6019
178964.3275,330459.6209
181035.6725,332900.3791
180423.2749,332236.4929
179576.7251,331123.5071
179360.5848,330908.7204
180639.4152,332451.2796
179162.4561,330108.1517
179108.4211,330361.9905
180891.5789,332998.0095
179612.7485,331396.872
180387.2515,331396.872
180387.2515,331963.128
179522.6901,330772.0379
178964.3275,330420.5687
181035.6725,332939.4313
180531.345,332041.2322
179720.8187,330908.7204
178838.2456,329971.4692
181161.7544,333388.5308
179702.807,330596.3033
181107.7193,333037.0616
178892.2807,330322.9384
179396.6082,331025.8768
180603.3918,332334.1232
179882.924,330947.7725
180117.076,330947.7725
180081.0526,330908.7204
179918.9474,330908.7204
179396.6082,330693.9336
180603.3918,331865.4976
181017.6608,333076.1137
178982.3392,330283.8863
179396.6082,330186.2559
179756.8421,331787.3934
180243.1579,331572.6066
180243.1579,331787.3934
179756.8421,331572.6066
180783.5088,332236.4929
180603.3918,331826.4455
179558.7135,330908.7204
178676.1404,330342.4645
180531.345,332158.3886
179468.655,331201.6114
179396.6082,330225.3081
180783.5088,332802.7488
179396.6082,329893.3649
179522.6901,330108.1517
180963.6257,332783.2227
179036.3743,330576.7773
180603.3918,332256.019
179396.6082,331103.981
179396.6082,330986.8246
180603.3918,332373.1754
179396.6082,330654.8815
179936.9591,330596.3033
180063.0409,330596.3033
179882.924,330772.0379
180117.076,330772.0379
180801.5205,332451.2796
179468.655,330518.1991
178802.2222,329971.4692
179396.6082,331064.9289
180603.3918,332295.0711
179396.6082,330732.9858
179396.6082,330615.8294
179828.8889,330440.0948
179828.8889,331279.7156
180171.1111,331279.7156
180171.1111,332080.2844
179342.5731,330283.8863
179468.655,330361.9905
179036.3743,330303.4123
180963.6257,333056.5877
179756.8421,330947.7725
180243.1579,330947.7725
179396.6082,330147.2038
179396.6082,330264.3602
179828.8889,331240.6635
180171.1111,331240.6635
180171.1111,332119.3365
180603.3918,331904.5498
180693.4503,332236.4929
179306.5497,331123.5071
180477.3099,331611.6588
180477.3099,331748.3412
180999.6491,332548.91
180171.1111,330479.1469
179828.8889,330479.1469
179414.6199,331123.5071
180585.3801,332236.4929
179360.5848,330811.09
180819.5322,332275.545
179666.7836,331123.5071
179576.7251,330596.3033
179828.8889,330401.0427
179720.8187,330811.09
179162.4561,329971.4692
180531.345,332002.1801
180603.3918,331787.3934
178748.1871,330322.9384
181251.8129,333037.0616
179828.8889,331318.7678
180171.1111,331318.7678
180171.1111,332041.2322
179828.8889,332041.2322
180081.0526,330811.09
179918.9474,330811.09
179774.8538,331123.5071
180225.1462,331123.5071
179972.9825,331123.5071
180027.0175,331123.5071
178964.3275,330498.673
181035.6725,332861.327
179756.8421,330772.0379
179360.5848,329854.3128
180459.2982,332275.545
179540.7018,331084.455
179108.4211,330557.2512
180891.5789,332802.7488
179558.7135,330811.09
179396.6082,329932.4171
179864.9123,331123.5071
180135.0877,331123.5071
179702.807,330283.8863
180387.2515,332236.4929
179612.7485,331123.5071
179018.3626,329795.7346
179828.8889,331201.6114
180171.1111,331201.6114
179036.3743,330186.2559
180963.6257,332666.0664
179036.3743,330693.9336
179882.924,331748.3412
180117.076,331748.3412
179882.924,331611.6588
180117.076,331611.6588
179198.4795,330811.09
180801.5205,332548.91
179216.4912,330596.3033
180783.5088,332763.6967
179504.6784,331123.5071
180495.3216,332236.4929
179036.3743,329893.3649
179036.3743,329854.3128
180855.5556,332236.4929
179396.6082,330947.7725
180603.3918,332412.2275
179900.9357,331084.455
180099.0643,331084.455
179828.8889,330518.1991
180171.1111,330518.1991
180747.4854,332236.4929
181035.6725,332978.4834
178964.3275,330381.5166
179468.655,331162.5592
180531.345,332197.4408
179198.4795,330908.7204
179108.4211,330322.9384
180963.6257,332627.0142
179036.3743,330732.9858
180837.5439,332451.2796
179036.3743,330225.3081
180963.6257,333134.6919
179828.8889,330361.9905
179036.3743,330147.2038
178946.3158,330596.3033
181053.6842,332763.6967
179306.5497,330596.3033
180675.4386,332099.8104
179396.6082,330772.0379
178856.2573,330596.3033
181143.7427,332763.6967
179666.7836,330596.3033
179036.3743,330654.8815
180963.6257,332705.1185
179324.5614,330459.6209
179468.655,330557.2512
180945.614,332763.6967
179054.386,330596.3033
180243.1579,331611.6588
179756.8421,331748.3412
179756.8421,331611.6588
180243.1579,331748.3412
180171.1111,332002.1801
180171.1111,331357.8199
179828.8889,332002.1801
179828.8889,331357.8199
179972.9825,330596.3033
180027.0175,330596.3033
179738.8304,331084.455
180261.1696,331084.455
179036.3743,330615.8294
180963.6257,332744.1706
179522.6901,330908.7204
179324.5614,330420.5687
179414.6199,330596.3033
179612.7485,330596.3033
179036.3743,329932.4171
179036.3743,329815.2607
179360.5848,330069.0995
179000.3509,330069.0995
179396.6082,330108.1517
180963.6257,333095.6398
179036.3743,330264.3602
180657.4269,331924.0758
179558.7135,330069.0995
179252.5146,330596.3033
179468.655,330322.9384
179774.8538,330596.3033
180225.1462,330596.3033
179810.8772,331240.6635
180189.1228,331240.6635
180189.1228,332119.3365
179576.7251,330283.8863
180675.4386,332060.7583
180189.1228,330479.1469
179810.8772,330479.1469
180963.6257,332412.2275
180189.1228,332080.2844
179810.8772,331279.7156
180189.1228,331279.7156
179810.8772,330401.0427
179810.8772,330440.0948
178676.1404,330303.4123
180837.5439,332548.91
179162.4561,330811.09
179198.4795,330069.0995
180189.1228,331318.7678
179810.8772,331318.7678
180189.1228,332041.2322
179810.8772,332041.2322
180171.1111,331162.5592
179828.8889,331162.5592
179882.924,330908.7204
180117.076,330908.7204
180135.0877,330596.3033
179864.9123,330596.3033
180621.4035,332275.545
179378.5965,331084.455
178892.2807,330596.3033
181107.7193,332763.6967
181161.7544,333290.9005
178838.2456,330069.0995
180603.3918,331748.3412
180189.1228,331201.6114
179810.8772,331201.6114
179036.3743,330772.0379
180963.6257,332587.9621
179504.6784,330596.3033
179144.4444,330596.3033
180855.5556,332763.6967
180531.345,331963.128
179810.8772,330518.1991
180189.1228,330518.1991
178676.1404,330186.2559
179522.6901,330811.09
179828.8889,330557.2512
180171.1111,330557.2512
179216.4912,330283.8863
178676.1404,330147.2038
179306.5497,330283.8863
179666.7836,330283.8863
179702.807,331435.9242
180297.193,331435.9242
180297.193,331924.0758
179810.8772,330361.9905
180819.5322,332724.6445
179180.4678,330635.3555
181053.6842,333076.1137
178946.3158,330283.8863
179036.3743,330108.1517
178802.2222,330069.0995
181197.7778,333290.9005
179756.8421,330908.7204
179612.7485,330283.8863
179396.6082,329971.4692
179810.8772,332002.1801
180189.1228,332002.1801
179810.8772,331357.8199
180189.1228,331357.8199
180675.4386,332138.8626
179828.8889,330322.9384
178694.152,330283.8863
179252.5146,330283.8863
179882.924,330811.09
180117.076,330811.09
179540.7018,330635.3555
179162.4561,330069.0995
181143.7427,333076.1137
178856.2573,330283.8863
180945.614,333076.1137
179054.386,330283.8863
178892.2807,330283.8863
181107.7193,333076.1137
178676.1404,330225.3081
181323.8596,333134.6919
179936.9591,331435.9242
180063.0409,331435.9242
179936.9591,331924.0758
180063.0409,331924.0758
178982.3392,329795.7346
179828.8889,331963.128
180171.1111,331963.128
179828.8889,331396.872
180171.1111,331396.872
179810.8772,331162.5592
180189.1228,331162.5592
179918.9474,331650.7109
180081.0526,331650.7109
179918.9474,331709.2891
180081.0526,331709.2891
179414.6199,330283.8863
180603.3918,332451.2796
179396.6082,330908.7204
180441.2865,331650.7109
180441.2865,331709.2891
179720.8187,331650.7109
180279.1813,331650.7109
180279.1813,331709.2891
179720.8187,331709.2891
179522.6901,330069.0995
179324.5614,330498.673
180243.1579,332177.9147
180099.0643,330635.3555
179900.9357,330635.3555
179756.8421,330811.09
179468.655,331123.5071
180531.345,332236.4929
179108.4211,330596.3033
180891.5789,332763.6967
179036.3743,329971.4692
179810.8772,330557.2512
180189.1228,330557.2512
179774.8538,330283.8863
178676.1404,330108.1517
178676.1404,330264.3602
178748.1871,330283.8863
181251.8129,333076.1137
178964.3275,330537.7251
181035.6725,332822.2749
180027.0175,331924.0758
179972.9825,331924.0758
180027.0175,331435.9242
179972.9825,331435.9242
180423.2749,331435.9242
179576.7251,331435.9242
180423.2749,331924.0758
179666.7836,331435.9242
180333.2164,331435.9242
180333.2164,331924.0758
179612.7485,331435.9242
180387.2515,331435.9242
180387.2515,331924.0758
178784.2105,330283.8863
181215.7895,333076.1137
179810.8772,330322.9384
180549.3567,332041.2322
179450.6433,330401.0427
180693.4503,331924.0758
179450.6433,331201.6114
180549.3567,332158.3886
179450.6433,330479.1469
179396.6082,330811.09
179504.6784,330283.8863
179450.6433,330518.1991
179450.6433,331240.6635
180549.3567,332119.3365
179738.8304,330635.3555
179324.5614,330381.5166
180963.6257,332451.2796
179144.4444,330283.8863
179468.655,330596.3033
179450.6433,330361.9905
180549.3567,332080.2844
179828.8889,331123.5071
180171.1111,331123.5071
179108.4211,330283.8863
179810.8772,331963.128
180189.1228,331963.128
179810.8772,331396.872
180189.1228,331396.872
180549.3567,332002.1801
179450.6433,330440.0948
179450.6433,331279.7156
180477.3099,331709.2891
180477.3099,331650.7109
178964.3275,330342.4645
181035.6725,333017.5355
180315.2047,332099.8104
179684.7953,331260.1896
180315.2047,331260.1896
178694.152,330401.0427
179450.6433,331162.5592
180549.3567,332197.4408
180963.6257,332548.91
179684.7953,330459.6209
180117.076,331709.2891
180117.076,331650.7109
179882.924,331709.2891
179882.924,331650.7109
179396.6082,330069.0995
179468.655,330283.8863
179828.8889,330596.3033
180171.1111,330596.3033
179450.6433,330557.2512
180675.4386,332021.7062
179378.5965,330635.3555
179198.4795,330010.5213
179684.7953,330420.5687
181161.7544,333349.4787
178838.2456,330010.5213
179558.7135,330010.5213
179450.6433,330322.9384
180189.1228,331123.5071
179810.8772,331123.5071
179756.8421,331709.2891
180243.1579,331709.2891
179756.8421,331650.7109
180243.1579,331650.7109
181197.7778,333349.4787
178802.2222,330010.5213
181179.7661,333115.1659
178820.2339,330244.8341
180585.3801,331924.0758
179162.4561,330010.5213
180315.2047,331299.2417
180315.2047,332060.7583
179684.7953,331299.2417
179036.3743,330069.0995
179360.5848,330010.5213
180549.3567,331963.128
179180.4678,330244.8341
180531.345,331924.0758
179000.3509,330010.5213
179522.6901,330010.5213
178964.3275,329932.4171
179774.8538,331924.0758
179774.8538,331435.9242
180225.1462,331435.9242
180225.1462,331924.0758
179810.8772,330596.3033
180189.1228,330596.3033
178964.3275,330147.2038
181035.6725,333212.7962
179522.6901,329971.4692
181035.6725,332627.0142
181035.6725,332587.9621
180135.0877,331435.9242
179864.9123,331924.0758
179864.9123,331435.9242
180135.0877,331924.0758
179540.7018,330244.8341
180981.6374,332724.6445
179018.3626,330635.3555
178964.3275,330108.1517
181035.6725,333251.8483
179108.4211,329795.7346
179090.4094,330518.1991
180909.5906,332841.8009
179090.4094,330361.9905
180909.5906,332998.0095
178676.1404,330069.0995
178964.3275,329893.3649
180495.3216,331924.0758
180171.1111,331924.0758
179828.8889,331924.0758
179828.8889,331435.9242
180171.1111,331435.9242
179450.6433,331123.5071
180549.3567,332236.4929
179090.4094,330401.0427
180909.5906,332958.9573
180909.5906,332802.7488
179090.4094,330557.2512
178964.3275,329971.4692
179684.7953,331221.1374
180315.2047,331221.1374
180315.2047,332138.8626
179090.4094,330479.1469
180909.5906,332880.8531
178964.3275,330186.2559
181035.6725,333173.7441
180675.4386,332177.9147
180747.4854,332275.545
179396.6082,330010.5213
179090.4094,330322.9384
179450.6433,330596.3033
179612.7485,331084.455
179342.5731,331084.455
180657.4269,332275.545
179162.4561,330869.6682
180837.5439,332490.3318
179810.8772,331924.0758
180189.1228,331924.0758
179810.8772,331435.9242
180189.1228,331435.9242
180027.0175,331084.455
179972.9825,331084.455
179198.4795,330869.6682
180801.5205,332490.3318
181035.6725,332666.0664
178964.3275,330693.9336
179522.6901,330869.6682
180891.5789,332275.545
179090.4094,330440.0948
180909.5906,332919.9052
179558.7135,330869.6682
178964.3275,330576.7773
181035.6725,332783.2227
179036.3743,330010.5213
179054.386,329795.7346
179666.7836,331084.455
179450.6433,330283.8863
179882.924,330869.6682
180117.076,330869.6682
180081.0526,330869.6682
179918.9474,330869.6682
179684.7953,330498.673
179468.655,331084.455
180531.345,332275.545
179324.5614,330947.7725
180675.4386,332412.2275
179324.5614,330772.0379
179738.8304,330244.8341
179324.5614,329932.4171
179756.8421,330869.6682
179324.5614,330537.7251
179324.5614,330108.1517
179306.5497,331084.455
180693.4503,332275.545
179720.8187,330869.6682
181035.6725,333056.5877
178964.3275,330303.4123
179324.5614,330147.2038
180549.3567,331924.0758
179702.807,331084.455
178964.3275,330069.0995
181035.6725,333290.9005
179396.6082,330869.6682
178964.3275,329854.3128
179324.5614,329971.4692
180171.1111,331084.455
179828.8889,331084.455
180639.4152,332490.3318
179360.5848,330869.6682
179090.4094,330596.3033
180909.5906,332763.6967
179324.5614,330732.9858
180999.6491,332490.3318
179324.5614,330908.7204
180675.4386,332451.2796
181107.7193,332724.6445
178892.2807,330635.3555
180963.6257,332490.3318
179108.4211,330635.3555
180891.5789,332724.6445
180675.4386,332373.1754
179324.5614,330986.8246
179252.5146,330635.3555
179090.4094,330283.8863
179684.7953,330381.5166
179324.5614,330342.4645
179810.8772,331084.455
180189.1228,331084.455
180675.4386,332548.91
179324.5614,330811.09
178730.1754,330361.9905
179468.655,330635.3555
178730.1754,330322.9384
181269.8246,333037.0616
179612.7485,330635.3555
179378.5965,330244.8341
179324.5614,329893.3649
180063.0409,331084.455
179936.9591,331084.455
179162.4561,330850.1422
180837.5439,332509.8578
179522.6901,330850.1422
179882.924,330850.1422
180117.076,330850.1422
179828.8889,330635.3555
180171.1111,330635.3555
179324.5614,330069.0995
180027.0175,330635.3555
179972.9825,330635.3555
179144.4444,329795.7346
178964.3275,330225.3081
181035.6725,333134.6919
179756.8421,330850.1422
178964.3275,330010.5213
179450.6433,331084.455
180549.3567,332275.545
179396.6082,330850.1422
180675.4386,331982.654
180315.2047,331611.6588
179684.7953,331611.6588
179684.7953,331748.3412
180315.2047,331748.3412
180801.5205,332509.8578
179198.4795,330850.1422
180189.1228,330635.3555
179810.8772,330635.3555
179666.7836,330635.3555
179684.7953,330772.0379
179090.4094,329795.7346
181035.6725,332705.1185
178964.3275,330654.8815
180045.0292,332099.8104
180045.0292,331260.1896
179954.9708,331260.1896
179684.7953,330947.7725
180963.6257,332509.8578
180315.2047,331338.2938
179684.7953,331338.2938
180315.2047,332021.7062
179684.7953,330908.7204
178982.3392,330635.3555
181017.6608,332724.6445
179324.5614,330186.2559
180423.2749,332275.545
179576.7251,331084.455
178730.1754,330401.0427
181251.8129,333115.1659
178748.1871,330244.8341
178964.3275,330615.8294
181035.6725,332744.1706
179108.4211,330244.8341
179954.9708,330459.6209
180045.0292,330459.6209
179558.7135,330850.1422
181269.8246,333076.1137
178730.1754,330283.8863
179468.655,330244.8341
179684.7953,330811.09
178964.3275,329815.2607
179306.5497,330635.3555
181107.7193,333115.1659
178892.2807,330244.8341
178964.3275,330264.3602
181035.6725,333095.6398
179450.6433,330635.3555
180315.2047,331572.6066
179684.7953,331787.3934
179684.7953,331572.6066
180315.2047,331787.3934
179324.5614,330010.5213
179954.9708,330420.5687
180981.6374,333115.1659
179018.3626,330244.8341
180081.0526,330850.1422
179918.9474,330850.1422
179324.5614,330693.9336
179252.5146,330244.8341
180459.2982,331474.9763
180459.2982,331885.0237
180783.5088,332275.545
180315.2047,331709.2891
179684.7953,331650.7109
179684.7953,331709.2891
180315.2047,331650.7109
179720.8187,330850.1422
181053.6842,332724.6445
178946.3158,330635.3555
179954.9708,331299.2417
180045.0292,331299.2417
179954.9708,332060.7583
180045.0292,332060.7583
179612.7485,330244.8341
179324.5614,330869.6682
180675.4386,332490.3318
179090.4094,330635.3555
180909.5906,332724.6445
179684.7953,330732.9858
179342.5731,330635.3555
179522.6901,330030.0474
179324.5614,331025.8768
180675.4386,332334.1232
179396.6082,330030.0474
179450.6433,330244.8341
